,Unnamed: 0,Date,Title,Summary,Url,Label
1173,1173,2019-03-22 6:30,유가 상승에 정제마진정유 반등하나,이에 산유국들은 오는 월 회의를 열어 석유 시장에 대해 평가하기로 했지만 향후 두 달 동안 시장 상황이 크게 바뀔 것 같지 않다는 판단에 따라 월 회의를 취소하고 월까지 감산을 지속하기로 했다한승재 금융투자 연구원은 은 지난해 월 합의한 감산 규모 이상으로 이행하고 있다면서  총회 연기 의도는 오는 월 초 예정된 미국의 원유 수입 관련 이란 제재 한시적 예외 종료 및 재조정 때문일 것이라고 분석했다정제마진도 회복세를 보이고 있다,https://finance.naver.com/news/news_read.nhn?article_id=0009127959&office_id=003&mode=mainnews&type=&date=2019-03-22&page=1,1.0
1174,1174,2019-03-22 6:05,바이오 잇단 악재에 조마조마헬스케어 이달  하락,이 기간 한미약품의 주가는  내렸다삼성바이오로직스의 분식회계 논란도 여전히 제약바이오 종목의 악재로 작용하고 있다 이에 대한 수사를 진행 중인 검찰은 지난 일 삼성물산 사무실과 한국거래소 등을 압수수색하기도 했다이달미 증권 연구원은 잇단 악재로 바이오주에 대한 투자심리가 위축됐다며 당분간 바이오 업체들의 주가 조정이 예상된다고 말했다그러면서 바이오시밀러 업체들의 주가는 저점을 통과한 것으로 판단되지만 상반기 실적 부진에 따른 우려감은 여전히 존재한다고 덧붙였다,https://finance.naver.com/news/news_read.nhn?article_id=0010710725&office_id=001&mode=mainnews&type=&date=2019-03-22&page=1,-1.0
1175,1175,2019-03-22 6:01,수소차 증시 보릿고개 투자 대안 맞아,지난 일 최정호 국토교통부 장관 후보자 인사청문회 자료에 년까지 화물차 등 사업용 차량과 건설기계의 동력을 수소전기로 전면 전환한다는 내용이 시장에 전해지면서 관련주들이 큰 폭으로 올랐지만 현재 조정 국면에 진입한 것으로 보인다 게티이미지뱅크 지난 일 최정호 국토교통부 장관 후보자 인사청문회 자료에 년까지 화물차 등 사업용 차량과 건설기계의 동력을 수소전기로 전면 전환한다는 내용이 시장에 전해지면서 관련주들이 큰 폭으로 올랐지만 현재 조정 국면에 진입한 것으로 보인다,https://finance.naver.com/news/news_read.nhn?article_id=0002318312&office_id=119&mode=mainnews&type=&date=2019-03-22&page=1,-1.0
1176,1176,2019-03-22 5:41,스톡옵션 기대 부풀었는데기업은 적자 근심,예를 들어 기업이 년 월에 행사시기가 년까지인 스톡옵션을 부여했거나 주식보상원가를 억원으로 산정했다면 가득기간 중 연간 억원을 재무제표에 지출로 처리하는 것이다스톡옵션 부여 규모가 클수록 영업비용이 확대돼 실적에도 영향을 미친다 스톡옵션 잔량이 약 만주인 카카오 는 지난해 분기 주식보상비용 억원을 인식했다,https://finance.naver.com/news/news_read.nhn?article_id=0004336100&office_id=018&mode=mainnews&type=&date=2019-03-22&page=1,-1.0
1177,1177,2019-03-22 5:30,리테일직 월급 깎고 관리직은 올리고노사갈등 케이프증권 두얼굴,서울뉴시스김동현 기자  리테일 직군 임금 삭감 문제를 두고 노동조합과 갈등을 빚고 있는 케이프투자증권의 지난해 직원 인당 평균 연봉이 무려 억만원대에 육박하는 것으로 나타났다사실상 업계 최고인 셈인데 이같은 고 임금 체계속에서도 일부 직원들의 임금삭감 문제로 노사갈등을 겪는 이유를 놓고 의문이 커지고 있다이에 대해 노조 측은 리테일 직군에게는 성과에 따른 임금 삭감이라는 엄격한 잣대를 들이대면서 임원을 비롯해 본사관리부서 소속 직원들에게는 돈잔치를 하고 있다고 비판하고 있다일 케이프투자증권의 지난해 별도기준 실적을 살펴보면 영업수익 억원 순이익 억원을 기록했다 영업수익은 전년 억원보다  올랐지만 순이익은 년 억원보다 억원  줄었다지난해 이 회사의 순이익이 대폭 감소했음에도 직원들 급여로 사용된 금액은 년 억만원에서 지난해 억억원으로 소폭 하락하는 데 그쳤다경영진의 경우 경영이사 명 사외이사 명 등 등기임원 명과 비등기 임원 명 등 명에게 지난해 억억원의 급여가 지급됐다일반직원의 경우 정규직 명과 비정규직 명 등 명에게 억만원의 급여가 지급됐다 인당 평균 억만원에 달하는 금액이며 증권업계 최고 수준이다실제로 주요 증권사들의 지난해 평균 연봉을 살펴보면 대부분 케이프투자증권보다 낮았다 메리츠종금증권 억만원 하이투자증권 억만원 증권 억만원 투자증권 억만원 교보증권 억만원 미래에셋대우 억만원 금융투자 억만원 유진투자증권 억만원 현대차증권 억원 등이었다특히 유안타증권 만원 한화투자증권만원 이베스투자증권 만원 대신증권 만원 키움증권 만원 등에 비해서는 최고 만원 이상이나 높은 수준이다노조 측은 리테일 영업직군 등을 대상으로 급여성과에 따라 무제한 임금 삭감을 추진하면서 회사에 순응하는 직원들에게는 높은 연봉을 지급하고 있다며 연봉 지급 기준에 형평성이 결여됐다고 주장했다년 케이프투자증권으로 인수된 이후 주요 임원들은 전 임원들과 비교해 배 이상 높은 연봉을 받고 있으며 노조원이 아닌 본사 직원과 관리직에 근무하는 이들에게 상대적으로 높은 연봉을 주고 있다는 것이 노조 측 주장이다반면 일부 노조원들의 경우 사측에서 마련한 연봉 가이드라인에 따라 저성과자로 분류돼 매우 낮은 수준의 연봉을 지급받고 있는 것으로 알려졌다임태순 대표는 뉴시스와의 통화에서 열심히 하는 사람은 그만한 대가를 준다는 원칙에 따라 확실한 보상을 해준다고 보면된다며 노조원 명에 대한 임금 삭감이 이뤄진 것은 아니다 적을 때는 명 많을 때는 명 정도가 저성과자로 분류돼 임금이 삭감됐다고 밝혔다그는 이어 노조원들이 전 직원을 대표하는 것이 아닌데도 불구하고 조금의 노력만 하면 달성할 수 있는 목표치를 달성하지 못해서 인센티브 등이 나가지 못한 것이라고 설명했다,https://finance.naver.com/news/news_read.nhn?article_id=0009127926&office_id=003&mode=mainnews&type=&date=2019-03-22&page=1,0.0
1178,1178,2019-03-22 5:21,직업이 감사입니다섀도보팅 폐지로 평생 감사 등장할 판,감사 재직기간이 늘어지면 회사와 유착하는 일이 발생해 독립적인 감사 업무가 가능할지 우려가 뒤따른다일 금융감독원 전자공시시스템을 보면 올해 들어 이날까지 정기주주총회를 연 상장회사 가운데 리테일을 비롯해 디에이치피코리아 진양산업 연이정보통신 씨유메디칼 등 곳이 주주 의결정족수를 확보하지 못해 감사선임안을 승인하지 못했다특히 오르비텍 디에이치피코리아 씨유메디칼 코콤 연이정보통신 원익큐브 등 회사는 이번에 비상근이던 감사를 상근으로 교체하려고 했지만 실패했다,https://finance.naver.com/news/news_read.nhn?article_id=0004336096&office_id=018&mode=mainnews&type=&date=2019-03-22&page=1,-1.0
1179,1179,2019-03-22 3:12,올해 금리인상 없다 긴축정책 년만에 마침표,연준 위원들은 미국의 경제 활동 성장세가 지난해 분기보다 둔화했다며 올 연말까지 추가 금리 인상이 없을 것임을 시사했다 지난달까지만 해도 연준 위원들은 올해 번 추가 금리 인상이 있을 것이란 신호를 보냈다연준은 시장에서 달러 유동성을 흡수하는 양적 긴축 프로그램도 오는 월 말 종료하겠다고 명시했다 연준은 이날 올해 미국의 성장률 전망을 기존 에서 로 하향했다,https://finance.naver.com/news/news_read.nhn?article_id=0003434473&office_id=023&mode=mainnews&type=&date=2019-03-22&page=1,0.0
1180,1180,2019-03-22 2:37,감사의견 비적정에 휘말린 아시아나,거래소 조회공시 요구매매 정지일 오후 시까지 해명해야아시아나항공  한경 아시아나항공  한경  모바일한경 구독신청  한국경제    무단전재 및 재배포 금지,https://finance.naver.com/news/news_read.nhn?article_id=0004111870&office_id=015&mode=mainnews&type=&date=2019-03-22&page=1,-1.0
1181,1181,2019-03-22 9:03,경기 둔화 우려개별종목 실적 변동성 확대,서 연구원은 글로벌 증시 특징처럼 실적 발표를 앞두고 전망치 변화에 따라 개별 종목별 변동성이 확대되는 종목 장세는 이어질 것이라고 예상했다김윤서 신한금융투자 수석연구원은 월 회의를 계기로 조성된 약달러 기조는 중국 유동성 환경에 우호적으로 작용할 전망이라며 약달러 자체만으로는 효과가 미약하겠지만 미중 협상 불확실성 해소와 경기 바닥 신호가 포착되면 위안화 절상 속도는 한 층 더 가팔라 질 수 있다고 전망했다,https://finance.naver.com/news/news_read.nhn?article_id=0004192540&office_id=008&mode=mainnews&type=&date=2019-03-22&page=1,-1.0
1183,1183,2019-03-23 7:00,장단기 금리 역전됐다침체 공포에 와르르,경기침체의 전조로 불리는 장단기 금리역전이 여년만에 현실화되면서다일 뉴욕증시에서 다우존스산업평균지수는 전날보다 포인트 떨어진 만로 장을 마쳤다스탠더드앤드푸어스 지수는 포인트 하락한 을 기록했다 장기금리가 단기금리보다 오히려 낮은 장단기 금리역전 현상이 발생한 것이다 같은 시간 뉴욕상업거래소에서 월물 금은 전일 대비  상승한 온스당 달러에 거래되고 있다국제유가는 떨어졌다,https://finance.naver.com/news/news_read.nhn?article_id=0004193017&office_id=008&mode=mainnews&type=&date=2019-03-23&page=1,0.0
1186,1186,2019-03-24 9:38,연준이 날린 비둘기증시 봄바람 불까,일부터 주요 연준 위원들의 연설이 예정됐는데 대체로 비둘기파적인 언급이 예상되는 점도 증시에는 우호적인 요소다백찬규 한국투자증권 연구원은 금리 조절을 통한 유동성 공급으로 시장 자금흐름과 기업 실적 측면에 도움이 될 것이라며 위험자산 선호심리가 나타나고 경기지표와 기업 실적 예측에도 민감하게 반응할 것이라고 예상했다다만 연준의 통화 완화적인 입장에도 시장이 큰 폭으로 오르지 않은 것에 주목해야 한다는 지적이다,https://finance.naver.com/news/news_read.nhn?article_id=0004337176&office_id=018&mode=mainnews&type=&date=2019-03-24&page=1,1.0
1187,1187,2019-03-24 8:00,영국 브렉시트 합의안 승인 여부 주목,영국 브렉시트 합의안 또는 노딜 선택은일러스트 곽민서 기자  이번 주 국내증시는 브렉시트의 향방에 주목할 전망이다영국 하원은 이번 주 내로 예정된 브렉시트 제 승인투표에서 브렉시트 합의안의 승인 여부를 결정하게 된다일단 영국과 유럽연합은 당초 오는 일로 예정됐던 브렉시트를 월 일까지 연기하기로 합의했다그 이후의 일정은 영국 하원의 결정에 달렸다하원이 브렉시트 합의안을 승인하면 브렉시트는 유럽의회 선거 직전인 월 일까지 연기된다 그동안 영국은 비준 동의 등 관련 절차를 마치고 질서 있는 브렉시트를 단행할 수 있다그러나 하원에서 합의안이 부결되면 영국은 월 일까지 노 딜 브렉시트를 선택하거나 유럽의회 선거에 참여한 뒤 브렉시트를 장기간 연기하는 방안을 다시 검토해야 한다이런 불확실성이 증시에는 단기적인 부담 요인이 될 수 있다이번 주 역시 대형주 위주의 종목 장세가 이어질 가능성이 점쳐지고 있다지난주는 미국 연방준비제도가 예상보다 완화적인 통화정책 기조를 보인데다 미국 마이크론 사의 감산 발표로 삼성전자 등 관련 종목이 반등했다이에 따라 전문가들은 정보기술 등 경기민감주를 중심으로 코스피 선 탈환을 모색하는 중립 이상의 주가 흐름 전개를 예상했다지난 일 주간 전망 보고서에서 증권사들이 제시한 이번 주 코스피 예상 등락 범위는 투자증권이  케이프투자증권  하나금융투자가  등이다국내외 주요 경제지표 발표와 이벤트 일정은 다음과 같다 일  미국 월 소비자신뢰지수 패트릭 하커 필라델피아 연은 총재 연설 찰스 에반스 시카고 연은 총재 연설 중국 보아오포럼 일  한국 월 소비자심리지수 일  미국 분기 국내총생산 확정치 존 윌리엄스 뉴욕 연은 총재 연설 일  미국 월 개인소득 랜들 퀄스 연준 부의장 연설,https://finance.naver.com/news/news_read.nhn?article_id=0010713603&office_id=001&mode=mainnews&type=&date=2019-03-24&page=1,0.0
